49
Fe,NCS  -171.801375
Fe	-0.078029	3.228470	1.444630
Fe	0.368697	-2.205556	-2.578812
Fe	-2.899660	-2.323892	2.586717
Fe	0.256217	1.600369	-0.772349
Fe	-3.807590	1.407244	0.807356
Fe	-4.386072	-0.380354	-1.016008
Fe	-2.182136	-1.751523	-1.723255
Fe	1.623570	-0.061364	-2.194719
Fe	-1.968139	3.113446	-0.194489
Fe	-3.976470	2.186536	-1.662241
Fe	4.114846	-0.157996	-1.808806
Fe	1.447536	-0.106547	3.808702
Fe	-0.001076	-0.918340	-0.293466
Fe	2.717658	2.232823	-1.786238
Fe	2.263058	2.840603	0.643804
Fe	-3.105074	0.307570	-3.239230
Fe	0.490832	3.793440	-1.242755
Fe	0.802994	2.027077	-3.393269
Fe	-1.537206	2.507192	-2.629219
Fe	0.903341	0.929574	1.600574
Fe	-2.443342	2.806369	2.456047
Fe	3.358103	0.945175	2.227036
Fe	2.438493	-2.049478	-0.807807
Fe	4.547102	1.636905	0.026465
Fe	3.708857	-1.373274	3.280467
Fe	-1.321109	1.073015	1.159862
Fe	-1.523091	-3.064030	0.476569
Fe	-0.945760	-1.321795	4.343419
Fe	0.836656	-3.216195	0.944086
Fe	-3.998980	-2.729528	0.075304
Fe	2.432691	0.430190	-0.103491
Fe	-2.538042	-0.884752	0.651242
Fe	-1.202241	1.084860	-4.823720
Fe	1.654203	2.542145	3.267860
Fe	-0.811334	-3.598195	2.924007
Fe	-0.495738	-1.174283	2.119988
Fe	1.970184	-1.175459	1.544420
Fe	-0.617886	1.290091	3.538608
Fe	0.873034	-0.451033	-4.553347
Fe	-4.815772	-0.823575	1.591552
Fe	-2.786644	0.166488	2.969819
Fe	3.068143	0.809490	-3.977664
Fe	-1.517624	-1.488644	-4.283870
Fe	3.300259	-3.200209	1.521443
Fe	-0.662597	0.086056	-2.647659
Fe	-2.137796	0.724912	-1.009004
Fe	4.359937	-0.944328	0.716768
Fe	1.388819	-2.600429	3.436358
Fe	2.834181	-1.769264	-3.421682
