56
Fe,NCS  -198.752003
Fe	2.725577	0.013346	0.081173
Fe	3.618574	-2.523314	0.556155
Fe	1.146416	4.121651	-0.692166
Fe	3.507264	-0.854287	2.577714
Fe	-4.595111	1.394959	1.880803
Fe	1.271766	-1.466498	4.031686
Fe	-2.346557	-0.301195	-3.739948
Fe	1.537173	1.434485	-3.970561
Fe	-1.016167	2.418166	-0.457847
Fe	-0.168000	4.033394	1.578319
Fe	2.493340	4.159231	1.540541
Fe	1.421961	-1.792286	1.550980
Fe	0.104971	-3.462544	2.867015
Fe	-2.469952	2.278463	-2.802046
Fe	1.492700	-2.199594	-0.757257
Fe	-0.905124	1.609344	-4.778891
Fe	2.623877	3.407609	-2.718949
Fe	-0.016369	-0.108298	0.018608
Fe	-2.292072	-1.526172	0.199063
Fe	1.302861	2.138907	0.812260
Fe	3.645012	-1.647430	-1.917076
Fe	2.568100	0.753790	4.412947
Fe	1.313607	2.721762	3.324523
Fe	-0.815021	-1.793469	-1.984423
Fe	-2.295298	-3.790624	-0.824926
Fe	1.478925	-0.460559	-2.218066
Fe	-2.607985	3.073252	1.702073
Fe	3.429785	1.726752	2.093417
Fe	3.565960	0.942663	-2.350065
Fe	-0.950182	-1.015224	2.425943
Fe	1.639410	-4.247898	0.799818
Fe	-0.433945	-2.845436	0.488802
Fe	-4.388479	-2.798306	0.359294
Fe	-3.740709	2.213338	-0.505200
Fe	1.339682	0.341192	2.325508
Fe	-4.460434	0.619497	-2.513788
Fe	2.833398	-0.773779	-4.243885
Fe	0.164714	-0.789929	-4.339388
Fe	-0.625303	1.600262	2.042833
Fe	-0.031694	3.248558	-2.869399
Fe	-0.486077	0.798607	-2.500193
Fe	-1.170417	3.136884	3.877773
Fe	2.884060	-4.098547	-1.456650
Fe	-2.567548	0.971256	3.471113
Fe	2.749354	-3.322921	2.938872
Fe	0.238759	-4.232885	-1.498559
Fe	-2.345339	0.279578	-1.314929
Fe	3.442493	2.648953	-0.361930
Fe	-0.101569	0.743305	4.349550
Fe	-2.416231	0.687768	0.998309
Fe	1.493514	-2.743309	-3.204086
Fe	-3.552384	-1.822177	-1.974049
Fe	-3.682247	-1.074433	2.263467
Fe	1.371142	1.745749	-1.415792
Fe	-2.379834	-3.303872	1.933533
Fe	-4.544348	-0.267734	-0.092023
