70
Fe,NCS  -251.360618
Fe	-1.449260	2.049662	3.789670
Fe	-3.259731	2.038142	1.628403
Fe	-2.572878	4.326129	-2.980244
Fe	-2.060032	0.749668	-0.414227
Fe	-1.123229	-3.889163	1.881198
Fe	0.137984	2.359738	-0.749537
Fe	-3.688774	2.228236	-2.092412
Fe	-1.102631	-0.355026	4.535169
Fe	-2.689327	-1.994971	3.048784
Fe	0.565404	3.445341	3.117618
Fe	-3.522980	0.393103	3.647515
Fe	3.902111	1.921153	-2.250711
Fe	0.757340	0.727936	2.842714
Fe	0.080220	0.500938	-2.136490
Fe	-0.798457	-1.500998	-1.389760
Fe	2.359531	-2.418223	-3.706647
Fe	3.394030	-2.641846	3.819031
Fe	3.211976	0.050763	3.915628
Fe	2.227746	3.745534	-0.966573
Fe	-0.799064	2.194782	1.371685
Fe	0.953536	-4.796738	0.255088
Fe	-0.576645	3.617232	-4.465886
Fe	4.838121	0.345596	-0.174679
Fe	2.546552	4.529005	1.608591
Fe	2.108837	0.247335	-3.624920
Fe	-1.641616	-1.694816	0.762826
Fe	-3.892068	-3.936477	-1.648327
Fe	-0.203478	-1.631206	2.577614
Fe	-2.481046	-0.746543	-4.920888
Fe	-4.583729	0.562701	-3.885108
Fe	-2.126559	3.499377	-0.387386
Fe	-2.342972	-0.006884	-2.775433
Fe	3.167681	-3.460251	1.244917
Fe	0.444482	-3.544652	-2.210495
Fe	-1.488465	-3.829130	-0.640500
Fe	-3.092851	-1.703950	-1.035446
Fe	0.446465	-0.027552	0.451491
Fe	1.227863	-1.360574	4.595389
Fe	2.802829	-3.379229	-1.276173
Fe	3.982536	2.642131	0.467572
Fe	5.032231	-2.337621	-0.345585
Fe	-0.779940	-3.049907	4.435554
Fe	-5.412782	-2.144177	-0.566801
Fe	-2.038389	-2.776629	-3.108633
Fe	-1.866086	4.168088	2.239432
Fe	1.500520	-1.314200	-1.757626
Fe	-1.329508	2.313570	-2.533994
Fe	-4.360492	-1.777217	-3.104482
Fe	2.301729	1.004751	-0.974446
Fe	2.044780	-1.418218	2.232978
Fe	4.584742	-1.274799	1.977215
Fe	3.905578	-0.866779	-2.213326
Fe	-0.382779	0.995437	-4.515626
Fe	1.564321	2.396457	1.075281
Fe	5.092419	1.227677	2.375684
Fe	-2.690818	2.026895	-4.523427
Fe	1.016351	1.404742	4.961965
Fe	0.153257	4.481430	0.633063
Fe	2.899276	2.447488	3.174967
Fe	0.733975	-2.567143	0.357884
Fe	-3.913157	-0.571120	1.130922
Fe	2.906794	-1.258228	0.047196
Fe	-0.065243	-1.400094	-3.830341
Fe	-1.677315	0.193820	2.118051
Fe	2.937023	0.614622	1.474721
Fe	1.203788	-3.688830	2.829045
Fe	-4.604755	0.141308	-1.313982
Fe	1.308615	2.543603	-3.017552
Fe	-0.158295	4.495571	-1.991289
Fe	-3.565291	-3.266768	0.904090
