59
Fe,NCS  -210.637589
Fe	1.573928	-2.942406	2.953498
Fe	1.818168	2.332161	3.388562
Fe	0.609865	-2.687283	-3.298746
Fe	0.902620	4.171582	1.713234
Fe	-0.232360	5.164680	-0.380146
Fe	-3.631260	1.595295	-1.969696
Fe	-2.035303	2.991227	-3.622314
Fe	0.223659	1.612670	-3.998265
Fe	3.630616	-1.594583	1.971458
Fe	-0.499580	3.578982	3.817258
Fe	-2.513953	2.025467	3.176509
Fe	-4.435282	-0.302778	-0.307811
Fe	-4.416451	-2.451600	1.164921
Fe	-4.168969	-0.892673	-2.834411
Fe	3.835934	2.030082	-0.497634
Fe	-2.245196	3.683825	-1.116548
Fe	-0.776335	-4.050570	3.140478
Fe	-0.177852	2.746548	-0.118108
Fe	1.693345	-1.247510	-1.563865
Fe	-2.569597	-0.189060	4.581657
Fe	-2.403179	1.419698	0.490401
Fe	3.792960	0.044806	-2.061140
Fe	2.977454	-4.031837	1.044084
Fe	2.054286	3.806536	-0.704256
Fe	3.831202	-2.225970	-0.597714
Fe	-2.631659	-2.261849	3.018344
Fe	-3.884517	-0.049868	2.266077
Fe	-0.258793	-0.865289	-4.966190
Fe	-1.134126	1.601164	-1.840235
Fe	-0.290079	1.897787	2.070516
Fe	-2.364580	-1.233942	0.689389
Fe	-1.859852	-2.179935	-3.228883
Fe	2.692479	2.402482	-3.016584
Fe	-2.198528	0.422672	-3.870160
Fe	-1.721700	3.887096	1.467410
Fe	1.709449	-3.747799	-1.291758
Fe	1.986836	-0.180788	-3.807223
Fe	1.769595	1.891106	0.938808
Fe	5.111119	-0.147937	0.256182
Fe	-0.541985	-2.248890	-0.821550
Fe	-0.344648	-1.604803	4.187229
Fe	-2.239790	-0.411470	-1.431944
Fe	-0.417133	-2.089384	1.746305
Fe	-1.368712	-0.065644	2.468825
Fe	1.573583	-2.086547	0.637644
Fe	-3.227092	-2.702552	-1.168484
Fe	0.368370	-4.281908	0.782839
Fe	1.405167	1.295501	-1.540579
Fe	-2.100190	-3.755835	0.829874
Fe	3.764014	1.044198	2.144761
Fe	3.407755	3.565710	1.595412
Fe	-0.055583	0.061392	0.152106
Fe	-0.255503	1.033413	4.402211
Fe	-0.983902	-4.289615	-1.659000
Fe	-0.179053	-0.425033	-2.580050
Fe	3.201984	-2.385482	-3.087962
Fe	1.308631	-0.210765	2.504869
Fe	2.679247	-0.073912	0.229354
Fe	0.240472	3.609438	-2.448958
