35
Fe,NCS  -119.597056
Fe	2.306842	3.568984	0.710665
Fe	-0.419662	-2.026374	3.534419
Fe	-2.600696	2.200184	-0.759902
Fe	1.581547	3.838610	-1.817104
Fe	1.684020	-0.491394	2.861284
Fe	-0.313982	3.397702	0.064757
Fe	-2.648382	-0.545062	2.984119
Fe	-1.921356	-0.008053	-2.163414
Fe	-0.113075	0.207398	-4.097182
Fe	0.664304	-2.326609	1.282655
Fe	-0.699170	1.013121	-0.170208
Fe	0.652560	-0.092269	-1.900173
Fe	2.065717	1.511019	-3.088348
Fe	-2.820176	-0.249785	0.349911
Fe	-0.500030	0.663164	3.882275
Fe	1.373856	-0.279884	0.417888
Fe	2.029387	-1.173814	-3.477485
Fe	3.234049	1.056976	1.107384
Fe	-0.163245	-4.344783	2.182608
Fe	-0.413804	-2.166418	-2.769387
Fe	1.663769	-2.333120	-1.127325
Fe	3.152773	-1.763456	1.015708
Fe	2.005330	-4.191824	0.678531
Fe	0.775233	1.785797	1.853897
Fe	-1.927554	-2.556582	1.384402
Fe	-0.654077	-0.356663	1.763425
Fe	1.513400	1.789821	-0.648515
Fe	-0.694530	-1.405927	-0.459018
Fe	3.163568	-0.153032	-1.282687
Fe	2.009011	-3.091592	3.074462
Fe	-0.414947	2.202027	-2.349261
Fe	-1.877860	1.809813	1.822511
Fe	-0.419116	-3.817141	-0.460298
Fe	3.735359	2.411013	-1.178634
Fe	-2.623425	-2.438565	-1.224314
