46
Fe,NCS  -160.367930
Fe	0.063621	1.356793	-4.264921
Fe	2.640331	-1.820579	-2.850544
Fe	-2.292285	-2.670140	-2.451061
Fe	-0.577485	-1.745176	3.444452
Fe	-0.496385	0.829919	2.281316
Fe	0.372063	3.558409	-0.740821
Fe	-1.643694	0.612690	4.270692
Fe	-2.875322	-2.067879	-0.030921
Fe	-1.570965	3.049014	3.150688
Fe	2.129986	1.395977	2.488836
Fe	1.373662	-0.873423	2.010378
Fe	4.017414	-1.933055	-0.790506
Fe	1.040590	-0.106478	4.340700
Fe	-3.503256	1.990751	-0.756616
Fe	2.621937	2.437521	0.111076
Fe	3.331164	-0.020187	0.826846
Fe	0.654934	3.134735	1.750846
Fe	2.619119	0.582830	-4.044500
Fe	-2.705326	-0.935148	2.357110
Fe	-1.801576	-3.405108	1.871346
Fe	-0.384916	3.555981	-3.256101
Fe	2.034067	-3.691930	-0.864416
Fe	-0.951795	1.512017	-1.730158
Fe	-1.994409	0.374477	0.284362
Fe	-1.461421	2.679888	0.615858
Fe	-0.893986	-1.012359	-1.262911
Fe	0.464783	2.283330	4.228468
Fe	1.849087	-2.574692	3.777476
Fe	-1.379815	-0.543474	-3.622864
Fe	0.785070	-3.340284	1.557485
Fe	0.301167	-2.615511	-2.704969
Fe	-2.512338	1.913716	-3.380752
Fe	1.585343	2.211725	-2.308647
Fe	3.456137	-0.670828	3.328370
Fe	-4.416028	-0.098429	0.478869
Fe	0.722846	0.899201	0.065103
Fe	-0.635389	-1.399677	1.014939
Fe	0.867909	-0.115923	-2.444545
Fe	0.883397	-1.128314	-4.728796
Fe	-3.179153	1.505320	2.098245
Fe	1.484640	-1.503697	-0.429962
Fe	-3.188010	-0.212199	-1.894613
Fe	-0.619566	-3.411222	-0.515427
Fe	-2.107024	3.851906	-1.571191
Fe	3.066540	0.376158	-1.504092
Fe	3.127543	-2.550310	1.441061
