37
Fe,NCS  -126.845405
Fe	0.910717	-0.939854	-2.983283
Fe	-2.747473	-3.510297	0.016917
Fe	-0.468225	-4.612261	-0.267030
Fe	3.666346	-0.415296	1.586528
Fe	1.304406	-2.825489	-0.991568
Fe	0.618249	2.577459	1.989604
Fe	2.339530	3.264620	0.022165
Fe	4.062310	1.362269	-0.240931
Fe	-0.662123	-2.272637	0.538348
Fe	0.973339	3.753697	-2.110656
Fe	-1.004401	-2.629723	-1.923375
Fe	0.069621	4.498120	0.266832
Fe	-0.276923	1.560317	-2.856010
Fe	3.200493	2.072936	2.161751
Fe	-2.563171	-1.617023	1.970343
Fe	-0.763405	0.290206	1.330148
Fe	-3.405180	0.718285	0.977584
Fe	-1.907017	1.180067	-0.929425
Fe	-2.850401	1.994688	-3.075698
Fe	-1.802107	-0.417291	-2.863899
Fe	1.113276	-3.760642	1.569676
Fe	-3.812055	2.716372	-0.701143
Fe	-1.543653	3.608332	-1.562936
Fe	1.448311	0.275287	2.968276
Fe	-1.397436	-3.980560	2.145778
Fe	0.096508	-0.369534	-0.951124
Fe	-2.461595	-1.096127	-0.490662
Fe	-4.137671	0.345407	-1.622175
Fe	0.134092	2.150430	-0.427802
Fe	3.339058	-2.807610	0.678610
Fe	2.028667	1.350734	-1.911708
Fe	1.776256	0.880663	0.565087
Fe	2.468117	-2.154090	3.094742
Fe	-1.809998	2.799597	0.995706
Fe	-0.143589	-1.822176	2.960460
Fe	1.390641	-1.334599	1.053712
Fe	2.816487	-0.834280	-0.982840
