63
Fe,NCS  -225.354081
Fe	-2.337999	-1.060900	-3.846403
Fe	4.394726	1.609041	-1.636841
Fe	4.036948	1.625172	2.787916
Fe	4.565241	0.199763	-3.911018
Fe	2.198862	-1.661851	0.465362
Fe	1.976756	0.854083	4.173857
Fe	-2.429428	-3.250382	2.258719
Fe	0.510399	2.343740	0.324652
Fe	2.501519	-1.509703	-3.987172
Fe	1.376851	-4.278565	0.372066
Fe	-2.039738	-3.237825	-2.138098
Fe	3.374382	-0.987963	2.851913
Fe	-1.291873	-0.625204	-1.912789
Fe	-3.863406	2.418770	-0.066175
Fe	2.441381	0.755307	-5.390142
Fe	-0.067381	-0.142947	0.275343
Fe	2.175751	3.089595	-1.740286
Fe	0.022219	1.279110	2.603920
Fe	3.600280	2.664400	-3.951422
Fe	-1.528620	1.610872	-3.541172
Fe	-1.268358	-4.491705	0.145193
Fe	-1.605201	1.782602	-1.041017
Fe	-4.103363	-1.577465	1.366212
Fe	-2.183317	1.585494	3.749865
Fe	-0.656053	3.685457	2.421884
Fe	0.077337	-2.582971	-0.900320
Fe	-0.626699	-2.525594	3.887502
Fe	2.107567	0.761496	1.620121
Fe	3.224773	2.751731	0.535762
Fe	-3.590216	0.843832	-2.262678
Fe	1.251896	-0.954225	-1.905743
Fe	-2.876436	3.450542	-2.230282
Fe	-0.519311	-0.103781	4.630045
Fe	-0.214411	-4.738049	2.501060
Fe	-3.846518	-1.570306	-1.538937
Fe	-0.268793	3.686229	-1.977152
Fe	-3.979781	0.833984	2.130478
Fe	1.876219	-3.188413	2.750905
Fe	-1.668924	4.008842	0.122521
Fe	0.179133	-4.729939	-2.001390
Fe	1.049210	4.518964	0.358665
Fe	1.670896	-1.632318	4.841585
Fe	-1.791634	1.770915	1.296426
Fe	-3.024310	-1.080695	3.901500
Fe	0.878818	-0.928885	2.666724
Fe	-5.218801	0.221351	-0.193829
Fe	-0.118453	-2.571723	1.428657
Fe	-2.003702	-2.058259	0.088829
Fe	3.781777	-0.997483	-1.691261
Fe	-2.817775	0.080517	0.022517
Fe	-1.645463	-0.630626	2.193617
Fe	-3.264917	3.440052	2.231832
Fe	4.311307	0.172911	0.629668
Fe	0.033877	-2.504742	-3.425593
Fe	2.288978	0.754194	-0.618253
Fe	0.948520	2.514864	-4.069722
Fe	0.375705	1.290629	-1.983832
Fe	1.791655	3.073760	2.618406
Fe	0.247693	-0.086560	-4.133884
Fe	2.451783	0.805145	-3.011918
Fe	2.279349	-3.174403	-1.892917
Fe	0.086982	2.539707	4.661857
Fe	-3.726301	-3.742045	-0.072165
