44
Fe,NCS  -153.176687
Fe	2.189106	-3.571587	0.038529
Fe	3.161710	-1.057671	0.060857
Fe	1.532453	-3.969696	-2.485304
Fe	-0.279729	2.570284	3.786569
Fe	-3.182328	1.664181	0.728477
Fe	1.343154	-1.786919	-1.359559
Fe	2.810426	0.094190	-2.183336
Fe	-0.900047	-1.192288	-0.923809
Fe	-1.985998	-2.537905	0.868713
Fe	-2.176716	-0.375017	-2.925222
Fe	1.823008	-1.693682	-3.853319
Fe	1.277824	2.127660	-2.235441
Fe	-0.499773	0.151285	4.898395
Fe	0.722888	3.252967	-0.219191
Fe	-0.268984	-3.600666	-0.599858
Fe	-2.455105	3.457420	2.515011
Fe	0.684145	-1.593463	1.076509
Fe	3.573290	-2.472511	-2.039741
Fe	2.606775	0.067636	2.077107
Fe	-2.215327	0.964708	3.147346
Fe	-0.755192	2.125462	1.330177
Fe	-1.274597	-1.561469	3.053840
Fe	-0.148411	4.408881	1.899390
Fe	-1.431919	-0.113751	1.008643
Fe	-3.248638	-0.402996	-0.670338
Fe	0.261703	0.406066	2.569685
Fe	-3.603686	-0.765035	1.886929
Fe	-3.043323	2.039997	-1.977310
Fe	-2.630361	-2.738761	-1.649461
Fe	1.174793	-1.514746	3.723839
Fe	-0.422879	-0.663562	-4.868688
Fe	-0.510418	-2.492534	-3.047109
Fe	0.978230	0.554658	-0.041456
Fe	-1.074893	1.380770	-1.067608
Fe	-0.911241	1.670572	-3.740531
Fe	2.793399	-2.538248	2.184345
Fe	3.009274	1.698597	-0.120903
Fe	0.284352	-3.586537	2.078846
Fe	1.658450	2.430187	2.002148
Fe	1.826550	1.069557	4.306700
Fe	1.598328	0.866812	-4.447052
Fe	-1.925553	3.727413	-0.055222
Fe	-0.858026	3.635689	-2.266433
Fe	0.326260	-0.067523	-2.599068
