36
Fe,NCS  -123.121908
Fe	0.599785	-0.608237	3.834514
Fe	2.716475	3.540847	1.321044
Fe	-1.036322	1.306335	2.848635
Fe	-3.730608	-2.245867	1.462323
Fe	-1.413768	-1.227649	2.170857
Fe	-3.165800	1.213740	-1.049174
Fe	1.134929	-1.308780	-2.315046
Fe	4.594118	-0.091130	0.400755
Fe	0.872620	0.699996	-0.771846
Fe	1.881165	2.856605	-1.163858
Fe	-3.592803	-3.068229	-1.043426
Fe	0.941430	-3.449371	-0.648396
Fe	2.562287	1.201165	0.697648
Fe	1.722893	1.716724	3.055668
Fe	-0.833942	2.499660	-1.350043
Fe	-0.099948	-1.435848	-0.084879
Fe	0.704458	1.209421	-3.125414
Fe	-2.012413	1.400124	-3.452907
Fe	4.368289	2.394285	-0.326332
Fe	-0.838053	-0.871471	-4.028496
Fe	4.278571	1.687569	2.279715
Fe	-3.193909	-0.929285	-2.638628
Fe	-2.452764	-1.156737	-0.228840
Fe	-1.232921	0.755692	0.470425
Fe	2.924211	-0.607017	2.466866
Fe	-4.779778	-0.772231	-0.461653
Fe	-1.200167	-2.588436	-2.012590
Fe	-1.066842	-0.028782	-1.852715
Fe	0.913278	-2.464829	1.893077
Fe	0.364579	2.585173	0.994050
Fe	-1.446188	-3.343506	0.575521
Fe	-2.284095	2.789847	0.932531
Fe	0.727725	0.024236	1.599455
Fe	3.073857	0.549549	-1.748432
Fe	-3.390151	0.416752	1.528315
Fe	2.379939	-1.313191	0.006262
